domain,matrix,n,nnz,strict_diag_dominant,weak_diag_dominant,l_matrix,symmetric,spd,h_matrix,m_matrix,property_a_proxy,rho_jacobi,rho_gauss_seidel,rho_comparison,hypothesis_class,jacobi_converges_predicted,gs_converges_predicted,jacobi_verdict,gs_verdict,jacobi_iterations_needed,gs_iterations_needed,optimal_omega,rho_jacobi_method,rho_gs_method,status,seconds
optimization_problem,c-23,3969.0,31079.0,False,False,False,True,False,False,False,True,1158320.9268143422,1341707367845.684,1170591.707388257,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.1185714339999322
computational_fluid_dynamics_problem,sherman3,5005.0,20033.0,True,True,True,False,False,True,True,True,0.999961054010033,0.9999221104581731,0.999961053034345,m_matrix,True,True,too_slow,too_slow,472970.95417021605,236488.27446428392,1.982503303331846,arpack,arpack,analysed,0.5567317410000214
optimization_problem,c-28,4598.0,30590.0,False,False,False,True,False,False,False,True,202587.8764339935,41041845872.19675,208771.48090360896,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.2854676380000001
optimal_control_problem,lowThrust_2,2312.0,26261.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.03183678800007783
optimization_problem,c-27,4563.0,31375.0,False,False,False,True,False,False,False,True,2212249.8035946144,4894049193240.607,2214441.658761925,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.10888434099990718
circuit_simulation_problem,meg4,5860.0,46842.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.6093653300000597
circuit_simulation_problem,adder_trans_01,1814.0,14579.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.026567635999981576
circuit_simulation_problem,adder_trans_02,1814.0,14579.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.10041278300002432
circuit_simulation_problem,add20,2395.0,17319.0,False,False,False,False,False,True,False,True,0.999661497002576,0.9993231204757784,0.9996614967210198,h_matrix,True,True,too_slow,too_slow,54408.861901854674,27204.908836283244,1.9492851806687508,arpack,arpack,analysed,0.4979038079999327
computational_fluid_dynamics_problem,sherman5,3312.0,20793.0,False,False,False,False,False,False,False,False,2.029646869003779,3.199497138189126,2.350938468439952,none,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.04407646900006057
structural_problem,bcsstk11,1473.0,34241.0,False,False,False,True,True,False,False,False,2.768510526730379,0.9999987228905084,3.0014783968895666,spd,False,True,diverges,too_slow,inf,14423719.424556322,,exact_eig,exact_eig,analysed,10.256400998000004
structural_problem,bcsstk12,1473.0,34241.0,False,False,False,True,True,False,False,False,2.768510526730379,0.9999987228905084,3.0014783968895666,spd,False,True,diverges,too_slow,inf,14423719.424556322,,exact_eig,exact_eig,analysed,9.973783100999981
structural_problem,msc00726,726.0,34518.0,False,False,False,True,True,False,False,False,2.56006447642787,0.9938647522983474,3.706137555072414,spd,False,True,diverges,converges,inf,2993.2149373508337,,exact_eig,exact_eig,analysed,5.347234561999926
optimization_problem,c-21,3509.0,32157.0,False,False,False,True,False,False,False,True,874905.8965203522,765460327862.9175,885481.8171336809,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.15175224400002207
optimal_control_problem,spaceShuttleEntry_3,1834.0,28757.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.03513352999993913
electromagnetics_problem,mhd4800b,4800.0,27520.0,False,False,False,True,True,False,False,False,1.3387236084084355,0.933201876670659,1.4862692410492384,spd,False,True,diverges,converges,inf,266.4499850054844,,arpack,arpack,analysed,8.663901332000023
semiconductor_device_problem,swang2,3169.0,20841.0,True,True,True,False,False,True,True,False,0.6306094375769928,0.3801370099758081,0.6306094375769928,m_matrix,True,True,converges,converges,39.95215051317734,19.044905347469182,1.1260625063387286,power_iteration_unconverged,power_iteration_unconverged,analysed,12.905287119000036
structural_problem,plbuckle,1282.0,30644.0,False,False,False,True,True,False,False,False,2.3263042907715157,0.9990393987266057,2.4921922694706145,spd,False,True,diverges,too_slow,inf,19166.986732219546,,exact_eig,exact_eig,analysed,8.285859928999912
random_matrices,rand_070_n137,137.0,18769.0,False,False,False,False,False,False,False,False,99.74116568182576,7.149444817011015e+34,486.1937562974953,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.07429138700001658
semiconductor_device_problem,swang1,3169.0,20841.0,True,True,True,False,False,True,True,False,0.5428792569741193,0.3180352142727533,0.5428791052711763,m_matrix,True,True,converges,converges,30.15491119458624,16.07960076637312,1.0870683244461616,arpack,arpack,analysed,0.12126606000003903
computational_fluid_dynamics_problem,coater1,1348.0,19457.0,,,,,,,,,,,,,,,,,,,,,,structurally_singular,0.025368960000037077
counter_example_problem,Sieber,2290.0,14873.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.024701681000010467
computational_fluid_dynamics_problem,sherman2,1080.0,23094.0,False,False,False,False,False,False,False,False,7083.127824866218,455535812637.6291,7086.922194279234,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,1.5844807740000988
chemical_process_simulation_problem,lhr01,1477.0,18592.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.037388050000004114
power_network_problem,LeGresley_2508,2508.0,16727.0,False,False,False,False,False,False,False,False,1.1144312336886297,1.24027640433791,1.4194160075909978,none,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.04731972800004769
optimization_problem,c-26,4307.0,34537.0,False,False,False,True,False,False,False,True,1257934.3384633788,1582398798909.9382,1305663.5796444702,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.17839518000005228
optimal_control_problem,freeFlyingRobot_7,3918.0,31046.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.37708573500003695
economic_problem,eurqsa,7245.0,46142.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.06580090299996755
economic_problem,g7jac010sc,2880.0,19635.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.11448495800004821
chemical_process_simulation_problem,bayer09,3083.0,21216.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.02834763800001383
economic_problem,g7jac010,2880.0,19635.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.02968825100003869
optimization_problem,c-24,4119.0,35699.0,False,False,False,True,False,False,False,True,916639.5958057212,840228144394.0562,953012.0645561044,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.1216725529999394
random_matrices,rand_071_n143,143.0,20449.0,False,False,False,False,False,False,False,False,122.73449265279507,1.9595022389873774e+29,354.46866214224235,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.10011329400003888
directed_weighted_graph,cell2,7055.0,34855.0,False,False,True,False,False,False,True,True,0.9999999953091006,0.999999837971176,1.0000001186054461,m_matrix,True,True,too_slow,too_slow,3926897370.1562777,113687668.61399186,1.9998062993885282,arpack,arpack,analysed,0.37920055500001126
chemical_process_simulation_problem,hydr1,5308.0,23752.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.03533139800003937
circuit_simulation_problem,Hamrle2,5952.0,22162.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.03794877699999688
optimal_control_problem,dynamicSoaringProblem_3,2871.0,32022.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.03986119299997881
computational_fluid_dynamics_problem,rdb5000,5000.0,29600.0,False,False,False,False,False,False,False,True,1.0452068540889359,1.0924573094096464,1.1513896418126754,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.12012243300000591
optimal_control_problem,reorientation_3,2513.0,32166.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,8.00769440099998
2d_3d_problem,mcfe,765.0,24382.0,False,False,False,False,False,False,False,False,37.907631680932255,2913.8704146836812,38.38480288788244,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,1.391216749000023
undirected_weighted_graph,YaleB_10NN,2414.0,34808.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.054695882000032725
circuit_simulation_problem,circuit_2,4510.0,21199.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.030626979999965442
chemical_process_simulation_problem,hydr1c,5308.0,23752.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.10978249499999038
2d_3d_problem,plat1919,1919.0,32399.0,False,False,False,True,True,False,False,False,2.9356653512524455,1.000000000000009,2.954372457414923,spd,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,14.78758321700002
optimal_control_problem,reorientation_4,2717.0,33630.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,9.223298647999968
2d_3d_problem,shermanACa,3432.0,25220.0,False,False,False,False,False,False,False,False,58599.6831939159,2.2779821334039896e+23,58600.97346012236,none,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.05683658899999955
optimal_control_problem,freeFlyingRobot_8,4398.0,34958.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.2523525620000555
random_matrices,rand_072_n149,149.0,22201.0,False,False,False,False,False,False,False,False,81.28057044721304,4.1986633432239705e+33,368.149196365625,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.08471227699999417
structural_problem,nasa1824,1824.0,39208.0,False,False,False,True,False,False,False,False,4715463.297532402,300677925625502.0,4875056.169322662,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,12.689997240000025
computational_fluid_dynamics_problem,lns_3937,3937.0,25407.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.05202406199998677
computational_fluid_dynamics_problem,ex21,656.0,19144.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.023398575999976856
computational_fluid_dynamics_problem,lnsp3937,3937.0,25407.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.03218348400002924
optimal_control_problem,reorientation_5,2904.0,35590.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,9.712997040000005
optimal_control_problem,dynamicSoaringProblem_4,3191.0,36516.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.04379316899996866
optimal_control_problem,dynamicSoaringProblem_5,3271.0,36789.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.038570266000078846
optimal_control_problem,dynamicSoaringProblem_6,3431.0,36741.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.03895620099990538
random_matrices,rand_073_n155,155.0,24025.0,False,False,False,False,False,False,False,False,82.14533048911359,3.303295848062602e+35,322.35152128928246,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.08131099000001996
structural_problem,Chebyshev2,2053.0,18447.0,False,False,False,False,False,False,False,False,8164.965876300666,7912202.3483259445,8899.32881975479,none,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.05429265200007194
computational_chemistry_problem,dendrimer,730.0,63024.0,False,False,False,True,False,False,False,False,1.2789726287226284,1.0337629723652506,4.150390580274673,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,1.5563269040000023
optimal_control_problem,reorientation_7,3057.0,37150.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,9.982966532999967
optimal_control_problem,reorientation_6,3006.0,37342.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,9.651265085999967
optimization_problem,c-29,5033.0,43731.0,False,False,False,True,False,False,False,True,546971.5404345661,299181103833.6025,604355.3355986631,property_a_proxy,False,False,diverges,diverges,inf,inf,,arpack,arpack,analysed,0.4561321429999907
directed_weighted_graph,cell1,7055.0,34855.0,False,False,True,False,False,False,False,True,1.0000000025285454,0.9999997718364071,1.0000000014534762,l_matrix,False,True,diverges,too_slow,inf,80734522.13699666,,arpack,arpack,analysed,0.33984557400003723
optimal_control_problem,dynamicSoaringProblem_7,3511.0,37680.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.03843450199997278
optimal_control_problem,reorientation_8,3108.0,37894.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,9.825431663000018
